Gene annotation was obtained at pseudomonas.com		###Release: pgd_r_17_1	Mean log2 count per million 																															
ID	name	annotation	b2b3_AvrRpt2	b2b3_Pto	chitin_Pto	Col-0_AvrRps4	Col-0_AvrRpt2	Col-0_D36E	Col-0_Pto	de_AvrRpt2	de_Pto	deps_AvrRpt2	deps_Pto	flg_Pto	KB_AvrRps4	KB_AvrRpt2	KB_D36E	KB_Pto	MM_Pto	Mock_Pto	npr1_AvrRpt2	npr1_Pto	pad4_AvrRpt2	pad4_Pto	ps_AvrRpt2	ps_Pto	rr_AvrRpt2	SA_Pto	sid2_AvrRpt2	sid2_Pto	spm_AvrRpt2	spm_Pto	stp_AvrRpt2	stp_Pto
PSPTO_1677		dienelactone hydrolase family protein	6.162787067	6.75885394	6.709809908	6.505674428	6.516170287	7.877782694	6.575723946	6.710587934	6.819635466	6.9642959	6.808931331	7.306788135	6.039799897	6.01961995	6.398152302	6.310202478	8.095160986	6.430453367	6.830972275	6.642371555	6.822566099	6.773980233	6.581618669	6.775517667	7.078154291	6.36450722	6.572936573	6.921969515	6.471558028	6.332842402	6.909863177	7.490631501
PSPTO_1679		transcriptional regulatory protein PhoP	5.600665185	5.677286449	6.054859564	5.830170634	5.4464325	5.166731907	5.473870614	5.647691118	5.431909109	5.644436517	5.593674313	6.080803285	4.557072622	4.80300945	4.125943491	4.247036052	5.679338202	5.694690626	5.290393214	5.65412302	5.038074289	5.538126967	5.694386096	5.756295707	5.398150524	5.589049811	5.563339425	5.375532558	5.29548019	5.623255062	5.995242187	5.670192221
PSPTO_1680	phoQ	sensor protein PhoQ	5.637891792	5.494088467	5.565546365	5.603386028	5.529449707	5.477425506	5.723237028	4.972109809	6.011597844	5.531076371	5.646391056	5.9126896	6.375138292	6.15656972	6.470872111	6.338652392	6.435256292	5.739746163	5.474333592	5.475348477	5.095818221	5.337473763	5.164018985	5.485792941	5.700578386	5.397646335	5.224901807	5.335195941	5.337041027	5.253238962	5.953322867	5.61805477
PSPTO_1682	dctA-1	C4-dicarboxylate transport protein	9.956352664	9.696284958	9.561884239	9.737382613	9.436309996	9.962697545	9.071197704	9.581609924	9.560526767	9.68678109	9.470375598	10.66799848	7.941747955	8.260560206	8.053777523	8.534688489	9.443917261	8.907582589	9.692860526	9.613600216	9.327382957	9.108841929	9.563997857	9.278595478	9.317935859	9.479552479	9.475428007	9.224175265	10.13950559	9.773272127	9.395309958	9.345735073
PSPTO_1683		"peptidase, SprT family"	7.382301378	7.067400354	6.411587744	6.529360429	6.925515297	7.154096155	7.108243074	6.683312866	6.790843804	6.991352663	6.625282169	6.643534986	8.960850345	8.746739339	8.670130518	8.602726536	8.059779177	6.971791914	6.856585911	6.92796667	6.725561625	6.939562667	6.899240319	7.236906887	7.445449975	7.071199138	6.905853854	7.188061634	7.190834822	7.175539805	6.703149649	6.883935448
PSPTO_1684		hypothetical protein	7.788974419	8.06079372	7.577560644	8.213908838	7.772281784	7.035595807	7.725564071	7.788796225	7.611661761	8.126534495	8.033944529	7.332795461	7.624223755	7.545581117	7.199789448	7.409227517	7.446085659	7.729754543	7.701854714	7.565077347	7.782645748	8.003535723	8.171224103	8.02741476	7.360586472	7.720435796	7.895164488	7.512533021	7.516444278	7.926868063	7.427289258	7.300714973
PSPTO_1685		hypothetical protein	6.085315268	5.829037357	5.784719664	6.140441031	5.9989404	6.133362535	5.745068563	5.828652405	5.748806419	5.718896261	5.92355169	5.069755303	4.70352841	5.055667349	4.940590861	5.069986736	5.570202762	5.824989779	5.776626066	5.897131154	6.007839693	5.962108342	5.990083911	5.825632695	5.38465012	5.680219003	6.179613586	5.701687205	5.714965335	5.847576711	6.062166148	5.692378815
PSPTO_1686	wrbA	trp repressor binding protein	6.411476448	6.590989803	6.797934838	6.293604824	6.977248679	4.98997833	6.911126241	7.021297068	6.830708037	6.757587254	7.198865001	6.565716368	4.937649439	4.333348762	4.776648531	4.505747882	4.792933818	7.138820608	7.244727655	6.945241151	7.29774618	7.131344725	7.282807908	7.170332832	6.182122278	6.644886597	7.467917462	7.126062597	6.444692379	6.71392023	6.62744797	6.474187798
PSPTO_1687	arsC	arsenate reductase	6.989280777	6.977485778	7.163770718	6.942996896	7.264359233	6.871484307	7.293428604	7.539047905	7.354930161	7.19582477	7.504261364	6.659475066	6.421005111	6.288756542	5.825153822	6.281264731	6.392964023	7.403345143	7.393485976	7.453261873	7.562466928	7.427195291	7.53530892	7.366296955	6.838854172	7.402028013	7.689075308	7.237108929	7.175260003	7.227368506	6.996365075	6.877364496
PSPTO_1688		thioredoxin	3.636591507	3.864293918	4.59918709	4.734078518	3.586629108	5.584491629	3.722209442	3.720389851	2.618401205	3.657916217	4.345118996	4.728375343	4.904749843	4.513025169	4.495693349	4.432433561	5.741908297	3.935416492	3.885337866	3.993297367	3.604582948	2.906983576	3.085947288	4.036574277	3.148825928	3.890069018	3.790600722	3.888170315	3.029884883	3.189153325	3.005690747	3.785984792
PSPTO_1689		lipoprotein	6.854443531	6.559463715	6.559139325	6.28347012	6.777544324	3.715650105	6.726316616	7.005159656	6.90594051	7.068139826	7.091652343	5.706329895	4.27150461	4.469823133	4.349990473	4.732718094	3.861035901	6.872137457	6.837547377	6.93246332	6.77467097	6.769434308	6.778658255	6.988411934	7.10385205	6.825628701	6.892282351	6.537421359	6.940289098	6.808874306	6.307502671	6.293261896
PSPTO_1690		hypothetical protein	7.154111426	6.93986782	6.416652832	6.471631972	6.657440183	5.495152723	6.668279882	7.061975702	6.983431747	7.171042562	7.099867153	5.70525337	4.816701508	5.077349649	5.028045812	5.133013285	4.500066816	6.739434074	6.861076373	7.035635272	6.660778793	6.67824658	6.979128019	7.087617247	6.834735124	6.739486514	6.704956116	6.312669956	6.975104876	6.899454536	6.426750279	6.21568732
PSPTO_1691	gacS	sensor histidine kinase/response regulator GacS	6.617895592	6.729012836	6.419178536	6.426705464	6.467114776	6.313445516	6.641776803	6.714870221	6.64527482	6.768698073	6.717685237	5.851579825	6.740261644	6.853493496	6.808427366	6.563785757	6.858558971	6.89471585	6.391567982	6.721237645	6.814129016	6.738751865	6.91176196	6.822612405	6.80048868	6.520860568	6.55266347	6.427675891	6.839486356	6.770882727	6.567255131	6.836310834
PSPTO_1692	cysM	cysteine synthase B	5.922840904	6.15919329	6.047558217	6.371088174	6.281201698	5.053021198	6.437181807	6.42726157	6.509642195	6.407294723	6.509129169	5.338434457	5.140605875	5.180648899	4.719376448	5.213496963	5.276575202	6.734934838	6.485461458	6.409139521	6.528650787	6.236324084	6.438009404	6.268788653	5.816621555	6.214816799	6.457194276	6.908643625	6.167943471	6.192459533	6.438357474	5.98208668
PSPTO_1693		23S rRNA m(5)U1939 methyltransferase	5.50162158	5.521280259	5.416766485	5.36100458	5.524625075	4.842599991	5.860437781	5.903521907	5.695203427	5.766304334	5.669421959	4.96947338	4.284925924	5.279218499	4.769634616	4.502561179	5.261003897	5.98098315	5.683458214	5.78651031	5.676792954	5.698375353	5.906603468	5.649888258	5.757107676	5.355657715	5.366685493	5.619142353	5.704959413	5.713502365	5.454654565	5.887637249
PSPTO_1694	relA	GTP pyrophosphokinase	8.888984976	9.006273726	9.313197942	8.979134887	9.108689123	9.23033693	9.219884189	9.109594503	9.144111213	9.073731778	9.037149515	9.343378966	8.320918564	8.778775208	8.845962673	8.605653597	8.875322087	9.308503174	9.05641956	9.202448419	9.145413179	9.128490635	9.023772485	9.140283499	9.099083928	9.15354585	9.093805252	9.193702856	9.151573375	9.08364305	8.921982545	9.062624156
PSPTO_1695		nucleoside triphosphate pyrophosphohydrolase	5.567465641	5.933962707	6.178770496	5.584442238	5.991869363	6.131974246	6.095552011	5.729127891	6.002139899	6.069251833	5.77210957	5.864922993	6.323861804	6.066450036	6.288879799	6.18380063	6.087396631	5.937481624	5.955382582	5.87732527	5.906876003	6.095939856	5.953172196	6.027692133	6.209130603	5.636906165	6.050000081	6.012956677	6.195536578	6.229571308	5.5767717	6.003033627
PSPTO_1696		hypothetical protein	5.51293734	5.632393001	5.71949255	5.36818786	5.581954431	5.20692633	5.7344195	5.608351435	5.44554857	5.351606079	5.329554428	6.058786879	5.389684683	5.090805642	5.522792756	5.834333787	5.857712137	5.555168807	5.543119553	5.526255063	5.159738518	5.518287476	5.183205491	5.516388644	5.779837148	5.581527144	5.675747558	5.333398143	5.599783045	6.222509155	5.29511612	5.920762889
PSPTO_1697		hypothetical protein	8.473015609	9.085691824	10.30548936	10.6228164	8.588673568	12.30486307	9.071934075	8.130230158	8.921907276	8.695998643	8.647838533	11.66361102	9.977334636	9.208318702	9.703038682	9.348318955	12.5875267	9.149155127	8.907381361	8.625666783	8.331945663	8.50156927	8.331872286	8.742323341	9.325841808	9.907116708	8.56842703	9.098267359	8.39758622	8.281249605	8.554448503	8.968863756
PSPTO_1698		hypothetical protein	11.22244672	11.18183861	10.80528985	11.39970798	11.18687788	10.55994996	11.18379697	11.24585212	11.31932512	11.36897711	11.15155121	10.65814619	11.57827611	11.40359195	11.18002809	11.37275084	11.36566737	10.99492546	11.24472735	11.32925133	11.22012269	11.05390306	11.07325583	11.15209507	11.37516757	10.92397479	11.02985197	11.12543727	11.10488324	11.21099915	11.43147877	11.28072357
PSPTO_1699	purN	phosphoribosylglycinamide formyltransferase	8.805344376	8.852901844	8.632747041	9.117057374	8.880648619	7.63022262	8.858758674	8.909219776	8.93239982	8.946504366	9.087060847	8.213484854	7.936226298	7.733570908	7.51951866	7.670774395	7.791524461	8.915625556	9.055344513	8.964505766	8.982773882	8.905069784	8.834214174	8.930358283	8.543283465	8.827549261	8.93371355	9.029686983	8.864133117	8.914260458	8.742287957	8.513261999
PSPTO_1700	purM	phosphoribosylformylglycinamidine cyclo-ligase	10.17165462	10.19438184	10.00412465	10.5661612	10.29933212	8.127105343	10.25493411	10.55806431	10.44115319	10.35604235	10.55264243	9.256798996	8.786366418	8.743411164	8.120403052	8.788579918	8.217349278	10.26022293	10.61934948	10.48119035	10.55922681	10.44732873	10.53889408	10.36057393	10.1046877	10.31198895	10.43906882	10.22076234	10.16270581	10.37119836	10.28710136	10.03678144
PSPTO_1701		hypothetical protein	6.442307761	6.277351377	5.41157198	6.018885424	6.107489883	6.152253232	5.858820835	5.757541802	6.092109996	5.788851113	6.029711033	5.178115873	6.268945444	5.919091976	6.28457351	5.923597505	6.205204185	5.696360252	5.854920275	6.184385791	5.882277433	5.825586691	5.555955131	5.861814194	6.228124625	6.086612458	5.683480917	6.177953728	6.234489642	6.129306781	6.113617301	6.060105555
PSPTO_1703		DNA replication initiation factor	7.573126085	7.392486556	6.888922918	7.116252233	7.403439323	6.482665551	7.528014324	7.250237378	7.231315906	7.406856562	7.178027186	6.109857848	7.255086486	7.31728398	6.959371858	7.38529474	6.653183181	7.473120895	7.32438935	7.3637645	7.340078241	7.204007703	7.103113349	7.268688896	7.180966117	7.2211475	7.173322045	7.297155818	7.647756908	7.482277934	7.454402263	7.340820787
PSPTO_1704		NAD-dependent deacetylase	5.890747635	6.3289716	5.93886665	6.294977842	6.13751078	4.435924608	6.376594921	5.972333032	5.933496574	5.897747439	6.056051551	5.777631283	6.911322672	6.574970949	6.552728198	6.58550839	6.42320248	6.313110199	6.134381901	6.245315875	6.446018091	6.229514591	6.339901146	6.196251926	6.287621161	5.983803111	5.93274278	6.402530585	6.154710442	6.206360375	6.058597992	6.408880053
PSPTO_1705		NLP/P60 family protein	10.7180304	10.69925552	10.0941032	10.52986461	10.52536783	10.14544125	10.57316705	10.6260903	10.81106541	10.92625131	10.65498829	9.362488299	9.567524435	9.699291123	8.932943178	9.721204338	10.08131945	10.29322325	10.72531613	10.74335126	10.49445451	10.2638527	10.36823976	10.43846949	10.97419651	10.2507938	10.18328837	10.1927148	10.74368437	10.63837182	10.92935772	10.78264368
PSPTO_1706		lipoprotein	6.087665336	6.035654066	5.505819876	5.788841203	5.910778323	5.996160208	6.345007281	6.237845746	6.263671397	6.140475078	6.008962661	5.281191821	5.767089867	5.453626601	5.546703192	5.161744484	7.22668628	6.102378432	6.236982412	6.425623843	5.706413933	6.135153566	5.800388106	6.161666603	6.42005893	6.045933174	5.840483133	6.188717826	5.810143794	6.326163878	5.80875342	6.352957648
PSPTO_1707		L-sorbosone dehydrogenase	7.021013819	5.996177822	7.72128078	8.231403822	7.336278673	9.771971273	6.273133906	6.995767278	6.789455	6.568554345	6.376989773	9.029132613	6.049957055	5.823192566	5.819080039	6.170716987	7.39029272	6.545633296	6.568000227	6.09403952	6.925196764	6.588423623	6.864746895	6.107289118	6.518179868	7.079352391	7.167697526	6.201758629	6.251814401	6.213038834	7.814610265	5.72361852
PSPTO_1708	cobO	cob(I)alamin adenosyltransferase	5.453073221	5.262417108	5.311528246	5.344805928	5.40138023	4.254735849	5.42851804	6.005290438	5.525250056	5.411853833	5.511964155	3.734694223	4.992002493	5.205217482	5.064340168	5.373312487	4.103300101	5.191874447	5.977392247	4.979922555	5.798099227	5.569783869	5.72993589	5.266191117	5.05674282	5.598148437	5.882475189	5.827025201	5.401604519	5.360529477	5.593706426	5.062685577
PSPTO_1709		"cobyrinic acid a,c-diamide synthase"	5.802218478	5.613284406	5.529306744	6.409042523	6.090135494	4.843878354	5.785230126	6.147218863	5.823247391	6.128721675	6.267264611	5.647498961	6.318248376	6.636300323	6.399620535	5.946508245	5.525602634	5.840148346	5.985603523	6.132361979	6.149151952	6.139026415	6.210871686	6.041879559	5.353589517	5.805020947	5.820297343	6.178450101	5.838534376	5.79177841	5.861581608	5.707293125
PSPTO_1712	cobC	cobalamin biosynthesis protein CobC	5.948504279	5.530185331	5.322771437	5.490848299	5.789358475	2.614521459	5.440895101	5.630969875	5.200454909	6.134984865	5.389983931	4.81261268	6.419368249	6.644549398	6.477389667	6.468219722	5.361893891	5.522607193	5.479452513	5.122122002	5.190578934	5.286976409	5.421796881	5.675859154	5.791297292	5.78444696	4.987350217	5.907414539	5.907245591	5.719923409	5.023128937	5.428369253
PSPTO_1713	cobQ	cobyric acid synthase	5.921307245	5.6608984	5.698157682	6.259960282	5.952849933	3.350995319	5.593472677	6.239643615	5.519051424	5.59363005	5.657723447	5.221275893	6.937581387	6.484626322	6.688293362	6.346826085	5.038794054	5.819161738	5.646784481	5.502183101	5.601432365	5.525188187	5.692682285	5.614919132	5.828630162	5.827196018	5.613950401	5.850145138	6.054966412	5.545211553	5.919143187	5.486815522
PSPTO_1714	cobP	cobinamide kinase/cobinamide phosphate guanylyltransferase	4.352964712	4.387666149	3.70483644	4.360589525	4.395520679	2.019980118	4.106508501	4.095486647	3.708816186	4.038284219	3.703249971	4.322083503	6.020701459	5.76793638	5.850030349	5.85671454	4.355049367	4.22144686	3.092058173	3.959093726	4.174053165	4.044490476	4.17850585	4.301844228	3.645015407	4.420965032	4.892215012	3.524766634	4.744727653	3.90470013	4.281322595	3.376478921
PSPTO_1717	cobS	cobalamin (5'-phosphate) synthase	4.151828886	3.371453666	3.035914028	2.941284675	3.439519886	3.356465124	3.423671877	3.653254677	2.827288862	3.969562909	3.454538063	4.513740928	4.761140773	5.064455331	5.094547838	4.959640322	3.427986991	4.032663232	2.870874953	3.914121005	3.092195259	3.281980427	3.713514578	3.00915541	4.021308589	3.42145231	3.171397367	3.299053555	3.59379801	3.558104604	3.833661698	3.489237431
PSPTO_1719		glutathione peroxidase	5.048695535	5.434876813	5.204448444	5.121854896	5.230448789	7.235164585	5.370015307	5.187169433	5.164192203	5.37995697	5.433023159	6.857631034	5.803891108	5.313879294	5.369622998	5.707955565	6.682118406	5.464402314	5.43891687	5.051212514	5.070937871	5.523998452	5.450438212	5.531464111	5.723823522	5.493744111	5.124259308	5.805350053	4.758269804	5.298505295	4.906256839	5.565636279
PSPTO_1720		outer membrane protein	8.249476788	8.599294223	9.385357713	8.762330726	8.517062541	11.110219	8.528523383	8.697963178	8.817958614	8.621722821	8.632811306	10.89360255	10.78628389	10.36747535	9.997178779	10.30052926	10.3493048	8.44848202	8.544790132	8.475413052	8.477335295	8.518417249	8.646225707	8.616876104	8.564674778	8.833283893	8.649529912	8.603579977	8.518214542	8.456310117	8.557423496	8.563819899
PSPTO_1721		hypothetical protein	11.1368923	9.592401835	10.15319665	10.0811475	10.28355544	9.248228408	9.772691103	9.932479106	9.796843276	10.09103407	9.659426193	9.604884923	9.299558609	9.47775631	8.214234085	9.46530485	8.858234069	10.04220534	10.08658862	9.996270798	9.653375332	9.559152105	9.440435346	9.491711517	10.64451678	10.52463771	9.929592041	10.0291837	10.42311646	9.635309913	10.46471333	9.548206279
PSPTO_1724		hypothetical protein	6.136601631	5.594860191	4.74389244	4.659163157	5.637092128	3.678327417	5.421734286	5.333422126	5.223632273	5.395369983	5.394892534	4.219130267	5.0497214	5.83031429	4.931162515	5.339368749	5.170449183	5.3369753	5.352991364	4.974907393	5.637511432	5.281327908	5.181825944	5.265780011	5.967670496	5.167188343	5.698460848	5.870509838	6.197779485	5.616038943	5.657537484	5.438811862
PSPTO_1725		hypothetical protein	7.752189453	7.677123431	7.650966596	7.682396266	7.179657664	10.06202294	7.053850813	7.149383361	6.795085756	7.11416309	6.665386167	9.108500733	8.64909289	8.210530451	8.546619711	8.138871899	9.617072594	6.725939748	6.865329529	6.778424601	6.583510333	6.682243844	6.380090591	6.592306116	7.30442953	7.384413054	6.799646256	6.539801284	7.329019571	7.419618796	7.693196177	7.733080792
PSPTO_1729		membrane protein	5.287704971	5.217210204	5.210865906	5.046144181	5.184572687	4.776519353	5.119365712	5.027701917	5.13039247	4.879399943	5.106686106	5.003397353	7.029998842	6.802666232	6.642574833	6.993787917	5.117363797	5.206400783	5.041274895	5.715612643	5.185295888	5.012958801	5.095254131	4.966304682	5.370185037	5.542814089	4.777895464	5.132738439	5.536082263	5.052698273	5.723129045	5.604511796
PSPTO_1730		"NAD(P)H dehydrogenase, quinone family"	7.831801552	7.223837995	7.487356255	7.033041331	7.727351321	8.337596547	7.191115655	7.271060466	7.438864689	7.602785452	7.227932438	7.559168471	6.517352259	7.315511204	7.21612815	7.159653725	7.324180491	7.129485553	7.201275416	7.226548032	7.442330612	7.418392653	7.376849492	7.254300026	7.311239563	7.117374892	7.496429347	7.208218044	7.389664669	7.205025928	8.677802563	7.595229916
PSPTO_1731	fumC-1	class II fumarate hydratase	6.944355983	6.808608148	6.777711843	6.508212344	7.128844334	8.376700398	6.481582947	6.75484591	7.212233585	6.93039777	6.841458862	7.529479838	6.182819962	6.396371546	6.576719339	6.891168931	6.892815564	6.533808823	6.791358577	6.445063263	6.682407323	6.769818573	6.663183532	6.70165516	6.780889218	6.838568919	7.133298623	6.819107502	6.869241327	6.77934658	7.072809749	6.463229862
PSPTO_1732		hypothetical protein	11.20072556	11.20801884	10.66062931	10.89794167	11.07446395	10.45697329	11.19209335	11.13466463	11.2923853	11.20298022	11.19835976	10.20867662	9.834858568	9.664314541	9.513047003	9.539918189	9.772913392	10.98801524	11.1095363	11.11409453	10.98801849	11.03521552	11.05929786	11.32348541	11.56731608	10.7971804	11.08569986	10.89940702	11.14324936	11.41551628	11.01681192	10.93025937
PSPTO_1733	bolA	bolA protein	6.860294886	7.139841875	6.642901314	6.521624437	6.961263439	4.680305014	7.041899821	6.813183038	6.717463494	6.880387789	6.468950105	5.73199566	5.509657782	6.04818303	6.025881307	5.6899533	5.45422187	6.972518655	6.796850969	6.520218344	6.951439281	7.01255373	6.908367728	6.927428523	6.848859479	6.630668864	6.71747391	7.06126878	7.046510084	7.156238727	6.579983509	6.922638322
