# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	old_locus_tag	single_old_locus	other_old_locus
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	836450	840142	+	WP_011103276.1	WP_011103276.1		exodeoxyribonuclease V subunit beta	recB	1182402	PSPTO_RS04110	3693	1230	"PSPTO0777,PSPTO_0777"	PSPTO0777	PSPTO_0777
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	840139	842232	+	WP_011103277.1	WP_011103277.1		exodeoxyribonuclease V subunit alpha	recD	1182403	PSPTO_RS04115	2094	697	"PSPTO0778,PSPTO_0778"	PSPTO0778	PSPTO_0778
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	842459	843361	-	WP_044393960.1	WP_044393960.1		hypothetical protein		1182404	PSPTO_RS04120	903	300	"PSPTO0779,PSPTO_0779"	PSPTO0779	PSPTO_0779
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	843955	844932	+	WP_007247571.1	WP_007247571.1		IS5-like element ISPssy family transposase		1182405	PSPTO_RS04125	978	325	"PSPTO0780,PSPTO_0780"	PSPTO0780	PSPTO_0780
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	845447	846391	-	WP_005769228.1	WP_005769228.1		LysR family transcriptional regulator		1182406	PSPTO_RS04135	945	314	"PSPTO0781,PSPTO_0781"	PSPTO0781	PSPTO_0781
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	846549	848075	+	WP_011103279.1	WP_011103279.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase		1182407	PSPTO_RS04140	1527	508	"PSPTO0782,PSPTO_0782"	PSPTO0782	PSPTO_0782
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	848110	849000	+	WP_011103280.1	WP_011103280.1		3-hydroxyisobutyrate dehydrogenase	mmsB	1182408	PSPTO_RS04145	891	296	"PSPTO0783,PSPTO_0783"	PSPTO0783	PSPTO_0783
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	849115	851085	+	WP_011103281.1	WP_011103281.1		TonB-dependent receptor		1182409	PSPTO_RS04150	1971	656	"PSPTO0784,PSPTO_0784"	PSPTO0784	PSPTO_0784
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	851370	852716	-	WP_005769235.1	WP_005769235.1		ATP-binding protein		1182410	PSPTO_RS04160	1347	448	"PSPTO0785,PSPTO_0785"	PSPTO0785	PSPTO_0785
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	852746	853510	-	WP_005769238.1	WP_005769238.1		response regulator transcription factor		1182411	PSPTO_RS04165	765	254	"PSPTO0786,PSPTO_0786"	PSPTO0786	PSPTO_0786
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	853803	855530	+	WP_011103282.1	WP_011103282.1		gamma-glutamyltransferase	ggt	1182412	PSPTO_RS04170	1728	575	"PSPTO0787,PSPTO_0787"	PSPTO0787	PSPTO_0787
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	855610	856377	-	WP_005769243.1	WP_005769243.1		"phosphonate ABC transporter, permease protein PhnE"	phnE	1182413	PSPTO_RS04175	768	255	"PSPTO0788,PSPTO_0788"	PSPTO0788	PSPTO_0788
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	856374	857201	-	WP_011103283.1	WP_011103283.1		ABC transporter permease		1182414	PSPTO_RS04180	828	275	"PSPTO0789,PSPTO_0789"	PSPTO0789	PSPTO_0789
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	857195	857992	-	WP_011103284.1	WP_011103284.1		ATP-binding cassette domain-containing protein		1182415	PSPTO_RS04185	798	265	"PSPTO0790,PSPTO_0790"	PSPTO0790	PSPTO_0790
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	857989	858840	-	WP_011103285.1	WP_011103285.1		putative selenate ABC transporter substrate-binding protein		1182416	PSPTO_RS04190	852	283	"PSPTO0791,PSPTO_0791"	PSPTO0791	PSPTO_0791
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	859077	860111	+	WP_011103287.1	WP_011103287.1		"selenide, water dikinase SelD"	selD	1182418	PSPTO_RS04195	1035	344	"PSPTO0793,PSPTO_0793"	PSPTO0793	PSPTO_0793
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	860111	861211	+	WP_011103288.1	WP_011103288.1		tRNA 2-selenouridine(34) synthase MnmH	mnmH	1182419	PSPTO_RS04200	1101	366	"PSPTO0794,PSPTO_0794"	PSPTO0794	PSPTO_0794
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	861246	862010	+	WP_011103289.1	WP_011103289.1		sulfite exporter TauE/SafE family protein		1182420	PSPTO_RS04205	765	254	"PSPTO0795,PSPTO_0795"	PSPTO0795	PSPTO_0795
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	862083	863051	-	WP_003381308.1	WP_003381308.1		polyprenyl synthetase family protein		1182421	PSPTO_RS04210	969	322	"PSPTO0796,PSPTO_0796"	PSPTO0796	PSPTO_0796
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	863291	863602	+	WP_003381306.1	WP_003381306.1		50S ribosomal protein L21	rplU	1182422	PSPTO_RS04215	312	103	"PSPTO0797,PSPTO_0797"	PSPTO0797	PSPTO_0797
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	863635	863910	+	WP_002551972.1	WP_002551972.1		50S ribosomal protein L27	rpmA	1182423	PSPTO_RS04220	276	91	"PSPTO0798,PSPTO_0798"	PSPTO0798	PSPTO_0798
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	864127	865350	+	WP_005769256.1	WP_005769256.1		Obg family GTPase CgtA	cgtA	1182424	PSPTO_RS04225	1224	407	"PSPTO0799,PSPTO_0799"	PSPTO0799	PSPTO_0799
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	865441	866559	+	WP_003381304.1	WP_003381304.1		glutamate 5-kinase	proB	1182425	PSPTO_RS04230	1119	372	"PSPTO0800,PSPTO_0800"	PSPTO0800	PSPTO_0800
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	866585	867055	+	WP_005769257.1	WP_005769257.1		CreA family protein		1182426	PSPTO_RS04235	471	156	"PSPTO0801,PSPTO_0801"	PSPTO0801	PSPTO_0801
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	867260	867538	-	WP_003344603.1	WP_003344603.1		30S ribosomal protein S20	rpsT	1182427	PSPTO_RS04245	279	92	"PSPTO0802,PSPTO_0802"	PSPTO0802	PSPTO_0802
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	867789	869327	+	WP_005769258.1	WP_005769258.1		murein biosynthesis integral membrane protein MurJ	murJ	1182429	PSPTO_RS04250	1539	512	"PSPTO0804,PSPTO_0804"	PSPTO0804	PSPTO_0804
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	869460	870386	+	WP_005769259.1	WP_005769259.1		bifunctional riboflavin kinase/FAD synthetase	ribF	1182430	PSPTO_RS04255	927	308	"PSPTO0805,PSPTO_0805"	PSPTO0805	PSPTO_0805
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	870407	873238	+	WP_011103291.1	WP_011103291.1		isoleucine--tRNA ligase	ileS	1182431	PSPTO_RS04260	2832	943	"PSPTO0806,PSPTO_0806"	PSPTO0806	PSPTO_0806
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	873231	873752	+	WP_005769261.1	WP_005769261.1		signal peptidase II	lspA	1182432	PSPTO_RS04265	522	173	"PSPTO0807,PSPTO_0807"	PSPTO0807	PSPTO_0807
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	873745	874221	+	WP_003381292.1	WP_003381292.1		peptidylprolyl isomerase		1182433	PSPTO_RS04270	477	158	"PSPTO0808,PSPTO_0808"	PSPTO0808	PSPTO_0808
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	874305	875252	+	WP_005769262.1	WP_005769262.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH	1182434	PSPTO_RS04275	948	315	"PSPTO0809,PSPTO_0809"	PSPTO0809	PSPTO_0809
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	875259	875759	-	WP_005769263.1	WP_005769263.1		GspH/FimT family pseudopilin		1182435	PSPTO_RS04280	501	166	"PSPTO0810,PSPTO_0810"	PSPTO0810	PSPTO_0810
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	875891	876364	+	WP_007246769.1	WP_007246769.1		GspH/FimT family pseudopilin		1182436	PSPTO_RS04285	474	157	"PSPTO0811,PSPTO_0811"	PSPTO0811	PSPTO_0811
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	876364	876879	+	WP_011103292.1	WP_011103292.1		type IV pilus modification protein PilV	pilV	1182437	PSPTO_RS04290	516	171	"PSPTO0812,PSPTO_0812"	PSPTO0812	PSPTO_0812
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	876876	877583	+	WP_011103293.1	WP_011103293.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		1182438	PSPTO_RS04295	708	235	"PSPTO0813,PSPTO_0813"	PSPTO0813	PSPTO_0813
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	877595	878101	+	WP_011103294.1	WP_011103294.1		PilX N-terminal domain-containing pilus assembly protein		1182439	PSPTO_RS04300	507	168	"PSPTO0814,PSPTO_0814"	PSPTO0814	PSPTO_0814
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	878088	881291	+	WP_011103295.1	WP_011103295.1		PilC/PilY family type IV pilus protein		1182440	PSPTO_RS04305	3204	1067	"PSPTO0815,PSPTO_0815"	PSPTO0815	PSPTO_0815
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	881303	881704	+	WP_011103296.1	WP_011103296.1		type IV pilin protein		1182441	PSPTO_RS04310	402	133	"PSPTO0816,PSPTO_0816"	PSPTO0816	PSPTO_0816
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	881733	882836	+	WP_011103297.1	WP_011103297.1		glycine oxidase ThiO	thiO	1182442	PSPTO_RS04315	1104	367	"PSPTO0817,PSPTO_0817"	PSPTO0817	PSPTO_0817
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	882967	883410	+	WP_005769271.1	WP_005769271.1		MarR family transcriptional regulator		1182443	PSPTO_RS04320	444	147	"PSPTO0818,PSPTO_0818"	PSPTO0818	PSPTO_0818
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	883449	884195	+	WP_007246762.1	WP_007246762.1		NAD(P)-binding domain-containing protein		1182444	PSPTO_RS04325	747	248	"PSPTO0819,PSPTO_0819"	PSPTO0819	PSPTO_0819
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	884192	887302	-	WP_011103298.1	WP_011103298.1		efflux RND transporter permease subunit		1182445	PSPTO_RS04330	3111	1036	"PSPTO0820,PSPTO_0820"	PSPTO0820	PSPTO_0820
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	887299	888414	-	WP_011103299.1	WP_011103299.1		efflux RND transporter periplasmic adaptor subunit		1182446	PSPTO_RS04335	1116	371	"PSPTO0821,PSPTO_0821"	PSPTO0821	PSPTO_0821
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	888496	889113	-	WP_011103300.1	WP_011103300.1		TetR/AcrR family transcriptional regulator		1182447	PSPTO_RS04340	618	205	"PSPTO0822,PSPTO_0822"	PSPTO0822	PSPTO_0822
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	889587	890927	-	WP_011103301.1	WP_011103301.1		sigma-54 dependent transcriptional regulator		1182448	PSPTO_RS04350	1341	446	"PSPTO0823,PSPTO_0823"	PSPTO0823	PSPTO_0823
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	890930	892525	-	WP_005769277.1	WP_005769277.1		ATP-binding protein		1182449	PSPTO_RS04355	1596	531	"PSPTO0824,PSPTO_0824"	PSPTO0824	PSPTO_0824
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	892515	892754	-	WP_057403016.1	WP_057403016.1		PP0621 family protein		1182450	PSPTO_RS04360	240	79	"PSPTO0825,PSPTO_0825"	PSPTO0825	PSPTO_0825
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	892888	893910	-	WP_005769279.1	WP_005769279.1		outer membrane protein assembly factor BamD		1182451	PSPTO_RS04365	1023	340	"PSPTO0826,PSPTO_0826"	PSPTO0826	PSPTO_0826
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	894060	895022	+	WP_003381266.1	WP_003381266.1		23S rRNA pseudouridine(1911/1915/1917) synthase RluD	rluD	1182452	PSPTO_RS04370	963	320	"PSPTO0827,PSPTO_0827"	PSPTO0827	PSPTO_0827
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	895019	895747	+	WP_011103303.1	WP_011103303.1		peptidoglycan editing factor PgeF	pgeF	1182453	PSPTO_RS04375	729	242	"PSPTO0828,PSPTO_0828"	PSPTO0828	PSPTO_0828
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	895919	898483	+	WP_005614629.1	WP_005614629.1		ATP-dependent chaperone ClpB	clpB	1182454	PSPTO_RS04380	2565	854	"PSPTO0829,PSPTO_0829"	PSPTO0829	PSPTO_0829
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	899534	900991	-	WP_005769281.1	WP_005769281.1		site-specific integrase		1182459	PSPTO_RS04405	1458	485	"PSPTO0830,PSPTO_0830"	PSPTO0830	PSPTO_0830
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	900988	902916	-	WP_011103304.1	WP_011103304.1		MobH family relaxase	mobH	1182460	PSPTO_RS04410	1929	642	"PSPTO0831,PSPTO_0831"	PSPTO0831	PSPTO_0831
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	903025	903834	-	WP_005741073.1	WP_005741073.1		IS21-like element ISPsy4 family helper ATPase IstB	istB	1182461	PSPTO_RS04415	810	269	"PSPTO0832,PSPTO_0832"	PSPTO0832	PSPTO_0832
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	903831	904853	-	WP_002551322.1	WP_002551322.1		IS21-like element ISPsy4 family transposase	istA	1182462	PSPTO_RS04420	1023	340	"PSPTO0833,PSPTO_0833"	PSPTO0833	PSPTO_0833
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	905512	906534	+	WP_005769283.1	WP_005769283.1		alcohol dehydrogenase catalytic domain-containing protein		1182463	PSPTO_RS04425	1023	340	"PSPTO0834,PSPTO_0834"	PSPTO0834	PSPTO_0834
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	906604	907278	+	WP_005769284.1	WP_005769284.1		dihydrofolate reductase family protein		1182464	PSPTO_RS04430	675	224	"PSPTO0835,PSPTO_0835"	PSPTO0835	PSPTO_0835
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	907278	907931	+	WP_005769285.1	WP_005769285.1		HAD family phosphatase		1182465	PSPTO_RS04435	654	217	"PSPTO0836,PSPTO_0836"	PSPTO0836	PSPTO_0836
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	907933	908535	+	WP_003319037.1	WP_003319037.1		DUF1349 domain-containing protein		1182466	PSPTO_RS04440	603	200	"PSPTO0837,PSPTO_0837"	PSPTO0837	PSPTO_0837
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	908556	909749	+	WP_005769287.1	WP_005769287.1		MFS transporter		1182467	PSPTO_RS04445	1194	397	"PSPTO0838,PSPTO_0838"	PSPTO0838	PSPTO_0838
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	910795	911211	+	WP_011103306.1	WP_011103306.1		DUF3742 family protein		1182469	PSPTO_RS04455	417	138	"PSPTO0840,PSPTO_0840"	PSPTO0840	PSPTO_0840
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	911253	911765	-	WP_264370965.1	WP_264370965.1		conjugal transfer protein TraG N-terminal domain-containing protein		1182470	PSPTO_RS04460	513	170	"PSPTO0841,PSPTO_0841"	PSPTO0841	PSPTO_0841
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	911777	912136	+	WP_003409203.1	WP_003409203.1		IS66 family insertion sequence element accessory protein TnpB	tnpB	1182471	PSPTO_RS04465	360	119	"PSPTO0842,PSPTO_0842"	PSPTO0842	PSPTO_0842
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	912397	913374	-	WP_007247571.1	WP_007247571.1		IS5-like element ISPssy family transposase		1182473	PSPTO_RS04470	978	325	"PSPTO0844,PSPTO_0844"	PSPTO0844	PSPTO_0844
CDS	without_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	914944	916050	-				conjugal transfer protein TraG		1182475	PSPTO_RS04480	1107		"partial;pseudo;PSPTO0846,PSPTO_0846"	partial;pseudo;PSPTO0846	PSPTO_0846
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	916047	916415	-	WP_011103307.1	WP_011103307.1		hypothetical protein		1182476	PSPTO_RS04485	369	122	"PSPTO0847,PSPTO_0847"	PSPTO0847	PSPTO_0847
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	916412	917809	-	WP_024648762.1	WP_024648762.1		integrating conjugative element protein		1182477	PSPTO_RS04490	1398	465	"PSPTO0848,PSPTO_0848"	PSPTO0848	PSPTO_0848
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	917806	918744	-	WP_011103309.1	WP_011103309.1		TIGR03756 family integrating conjugative element protein		1182478	PSPTO_RS04495	939	312	"PSPTO0849,PSPTO_0849"	PSPTO0849	PSPTO_0849
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	918744	919202	-	WP_046463796.1	WP_046463796.1		TIGR03757 family integrating conjugative element protein		1182479	PSPTO_RS04500	459	152	"PSPTO0850,PSPTO_0850"	PSPTO0850	PSPTO_0850
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	919701	920189	-	WP_011103311.1	WP_011103311.1		DUF1440 domain-containing protein		1182480	PSPTO_RS04505	489	162	"PSPTO0851,PSPTO_0851"	PSPTO0851	PSPTO_0851
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	920451	921596	-	WP_223810519.1	WP_223810519.1		lytic murein transglycosylase		1182481	PSPTO_RS04510	1146	381	"PSPTO0852,PSPTO_0852"	PSPTO0852	PSPTO_0852
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	923620	924033	+	WP_011103314.1	WP_011103314.1		TraR/DksA family transcriptional regulator		1182482	PSPTO_RS04520	414	137	"PSPTO0853,PSPTO_0853"	PSPTO0853	PSPTO_0853
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	924071	924292	+	WP_011103315.1	WP_011103315.1		hypothetical protein		1182483	PSPTO_RS04525	222	73	"PSPTO0854,PSPTO_0854"	PSPTO0854	PSPTO_0854
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	925982	927079	+	WP_003347743.1	WP_003347743.1		ParA family protein		1182484	PSPTO_RS04540	1098	365	"PSPTO0855,PSPTO_0855"	PSPTO0855	PSPTO_0855
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	927082	927900	+	WP_011103316.1	WP_011103316.1		RelA/SpoT domain-containing protein		1182485	PSPTO_RS04545	819	272	"PSPTO0856,PSPTO_0856"	PSPTO0856	PSPTO_0856
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	928074	928778	-	WP_011103317.1	WP_011103317.1		thioredoxin domain-containing protein		1182486	PSPTO_RS04550	705	234	"PSPTO0857,PSPTO_0857"	PSPTO0857	PSPTO_0857
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	928775	929074	-	WP_011103318.1	WP_011103318.1		hypothetical protein		1182487	PSPTO_RS04555	300	99	"PSPTO0858,PSPTO_0858"	PSPTO0858	PSPTO_0858
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	929071	932028	-	WP_005769291.1	WP_005769291.1		conjugative transfer ATPase		1182488	PSPTO_RS04560	2958	985	"PSPTO0859,PSPTO_0859"	PSPTO0859	PSPTO_0859
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	932028	932483	-	WP_005740043.1	WP_005740043.1		TIGR03751 family conjugal transfer lipoprotein		1182489	PSPTO_RS04565	456	151	"PSPTO0860,PSPTO_0860"	PSPTO0860	PSPTO_0860
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	932461	933957	-	WP_005769292.1	WP_005769292.1		TIGR03752 family integrating conjugative element protein		1182490	PSPTO_RS04570	1497	498	"PSPTO0861,PSPTO_0861"	PSPTO0861	PSPTO_0861
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	933947	934870	-	WP_005769293.1	WP_005769293.1		TIGR03749 family integrating conjugative element protein		1182491	PSPTO_RS04575	924	307	"PSPTO0862,PSPTO_0862"	PSPTO0862	PSPTO_0862
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	934867	935535	-	WP_003319098.1	WP_003319098.1		TIGR03746 family integrating conjugative element protein		1182492	PSPTO_RS04580	669	222	"PSPTO0863,PSPTO_0863"	PSPTO0863	PSPTO_0863
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	935655	936464	-	WP_005741073.1	WP_005741073.1		IS21-like element ISPsy4 family helper ATPase IstB	istB	1182493	PSPTO_RS04590	810	269	"PSPTO0864,PSPTO_0864"	PSPTO0864	PSPTO_0864
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	936461	937483	-	WP_002551322.1	WP_002551322.1		IS21-like element ISPsy4 family transposase	istA	1182494	PSPTO_RS04595	1023	340	"PSPTO0865,PSPTO_0865"	PSPTO0865	PSPTO_0865
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	937527	937892	-	WP_011103320.1	WP_011103320.1		TIGR03750 family conjugal transfer protein		1182495	PSPTO_RS04600	366	121	"PSPTO0866,PSPTO_0866"	PSPTO0866	PSPTO_0866
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	937908	938276	-	WP_005769295.1	WP_005769295.1		TIGR03745 family integrating conjugative element membrane protein		1182496	PSPTO_RS04605	369	122	"PSPTO0867,PSPTO_0867"	PSPTO0867	PSPTO_0867
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	938532	938897	-	WP_011103322.1	WP_011103322.1		RAQPRD family integrative conjugative element protein		1182498	PSPTO_RS04615	366	121	"PSPTO0869,PSPTO_0869"	PSPTO0869	PSPTO_0869
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	939779	941068	+	WP_005769298.1	WP_005769298.1		MFS transporter		1182500	PSPTO_RS04620	1290	429	"PSPTO0871,PSPTO_0871"	PSPTO0871	PSPTO_0871
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	942019	943119	+	WP_005614684.1	WP_005614684.1		amidinotransferase		1182502	PSPTO_RS04630	1101	366	"PSPTO0873,PSPTO_0873"	PSPTO0873	PSPTO_0873
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	943206	944459	+	WP_005769301.1	WP_005769301.1		HPr kinase		1182503	PSPTO_RS04635	1254	417	"PSPTO0874,PSPTO_0874"	PSPTO0874	PSPTO_0874
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	944512	945756	+	WP_005769303.1	WP_005769303.1		HPr kinase		1182504	PSPTO_RS04640	1245	414	"PSPTO0875,PSPTO_0875"	PSPTO0875	PSPTO_0875
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	946222	948339	+	WP_011103324.1	WP_011103324.1		type III secretion system effector HopD1	hopD1	1182505	PSPTO_RS04645	2118	705	"PSPTO0876,PSPTO_0876"	PSPTO0876	PSPTO_0876
CDS	with_protein	GCF_000007805.1	Primary Assembly	chromosome		NC_004578.1	948455	949678	-	WP_005769931.1	WP_005769931.1		type III secretion system effector HopQ1-1	hopQ1-1	1182506	PSPTO_RS04650	1224	407	"PSPTO0877,PSPTO_0877"	PSPTO0877	PSPTO_0877
