,Time in tree,Genetic_Diversity,Num_gene_events,GC_content
DAKCFMEO_03171,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01556,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_01875,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_03361,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_04811,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_00615,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_00759,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_00713,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_00703,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_04408,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_00467,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_01249,7.652399999999999,0.011,0.0,NULL
DAKCFMEO_01956,7.652399999999999,0.017,0.0,NULL
DAKCFMEO_01247,7.652399999999999,0.011,0.0,NULL
DAKCFMEO_02530,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_03011,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_04155,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_00217,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_00215,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_04900,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_00229,7.652399999999999,0.026,0.0,NULL
DAKCFMEO_03573,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03659,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_02525,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_04118,7.652399999999999,0.072,0.0,NULL
DAKCFMEO_00235,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_03711,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_05119,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_04837,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_03477,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_02988,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_02255,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_04665,7.652399999999999,0.079,0.0,NULL
DAKCFMEO_04509,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_04771,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_00583,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_04983,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_03696,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_02905,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_01862,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_01591,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_03658,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_03612,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_03615,7.652399999999999,0.022,0.0,NULL
DAKCFMEO_00406,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_04955,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_05100,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_03278,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_05062,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_03179,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_01542,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_00290,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_03657,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_02160,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_04086,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_02790,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_04977,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04968,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00772,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_04954,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_00893,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_02200,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_00535,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_04873,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_05187,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_02594,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_03521,7.652399999999999,0.01,0.0,NULL
DAKCFMEO_01878,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_04858,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_02571,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_03726,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_04644,7.652399999999999,0.081,0.0,NULL
DAKCFMEO_00648,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_02169,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_02133,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_02868,7.652399999999999,0.009,0.0,NULL
DAKCFMEO_02923,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02080,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_02126,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_01917,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_04834,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_02540,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_04908,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_05164,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_04184,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_05153,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_05219,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_05215,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_02937,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_02979,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_02992,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_00368,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_02991,7.652399999999999,0.073,0.0,NULL
DAKCFMEO_03189,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_01997,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_02612,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_00574,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_00339,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_02610,7.652399999999999,0.072,0.0,NULL
DAKCFMEO_01019,7.652399999999999,0.065,0.0,NULL
DAKCFMEO_05078,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_04866,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_02128,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_04520,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_02131,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_01977,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_01915,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_02976,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_04566,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_04870,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_00135,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_03412,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_05129,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_00447,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03421,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_03471,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_03408,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_03419,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_03414,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03402,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02760,7.652399999999999,0.076,0.0,NULL
DAKCFMEO_02802,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_02167,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_01866,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_02302,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_04764,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_00519,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_04335,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_04240,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_04190,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_02545,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_03634,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_01992,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_00002,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03620,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_03577,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_03626,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_03613,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_03630,7.652399999999999,0.014,0.0,NULL
DAKCFMEO_03629,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_03685,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_03656,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_03531,7.652399999999999,0.008,0.0,NULL
DAKCFMEO_02221,7.652399999999999,0.069,0.0,NULL
DAKCFMEO_03144,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_04735,7.652399999999999,0.072,0.0,NULL
DAKCFMEO_01939,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_02779,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_05188,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_05147,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_04361,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_01994,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03137,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_00710,7.652399999999999,0.072,0.0,NULL
DAKCFMEO_03446,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_04961,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00652,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_04356,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02376,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_04937,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_02303,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_03554,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_01971,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_02607,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_03436,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_03207,7.652399999999999,0.072,0.0,NULL
DAKCFMEO_02381,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_01192,7.652399999999999,0.076,0.0,NULL
DAKCFMEO_04301,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_02621,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_00367,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_03356,7.652399999999999,0.075,0.0,NULL
DAKCFMEO_04119,7.652399999999999,0.097,0.0,NULL
DAKCFMEO_04710,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_01842,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_03569,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_03297,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_02742,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_02788,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_02789,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_03400,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_03482,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_02189,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02184,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_04627,7.652399999999999,0.086,0.0,NULL
DAKCFMEO_03705,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_01170,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_01855,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02853,7.652399999999999,0.08,0.0,NULL
DAKCFMEO_00570,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_01533,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_02892,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_04753,7.652399999999999,0.076,0.0,NULL
DAKCFMEO_02500,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_03226,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_03204,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_03334,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_02801,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03259,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_02798,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_05203,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_02854,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_04906,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_01597,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_03827,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_01298,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_02243,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_00388,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_03251,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_03032,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_00470,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02855,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_02307,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_04877,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_03132,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_03342,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_01021,7.652399999999999,0.068,0.0,NULL
DAKCFMEO_03186,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_01521,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_01517,7.652399999999999,0.01,0.0,NULL
DAKCFMEO_01704,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_01699,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_01687,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_01684,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_01991,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_01665,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_04336,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_04144,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_02278,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_01986,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_02117,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_05076,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_05074,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_04637,7.652399999999999,0.088,0.0,NULL
DAKCFMEO_01846,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_02946,7.652399999999999,0.056,0.0,NULL
DAKCFMEO_04545,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_00668,7.652399999999999,0.072,0.0,NULL
DAKCFMEO_01543,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_03156,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_05169,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_00555,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_01677,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_02623,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01958,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_04960,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_02456,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_00294,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_04676,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_01673,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_00444,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_00461,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_01953,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_00455,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_05257,7.652399999999999,0.052,0.0,NULL
DAKCFMEO_04932,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02124,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00232,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_01303,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_00041,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_02648,7.652399999999999,0.026,0.0,NULL
DAKCFMEO_01018,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02383,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_02973,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_03439,7.652399999999999,0.061,0.0,NULL
DAKCFMEO_05013,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_00238,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_03121,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_00665,7.652399999999999,0.065,0.0,NULL
DAKCFMEO_03031,7.652399999999999,0.03,0.0,NULL
DAKCFMEO_04187,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03530,7.652399999999999,0.011,0.0,NULL
DAKCFMEO_03510,7.652399999999999,0.008,0.0,NULL
DAKCFMEO_03508,7.652399999999999,0.012,0.0,NULL
DAKCFMEO_03515,7.652399999999999,0.002,0.0,NULL
DAKCFMEO_03514,7.652399999999999,0.008,0.0,NULL
DAKCFMEO_00643,7.652399999999999,0.021,0.0,NULL
DAKCFMEO_03512,7.652399999999999,0.003,0.0,NULL
DAKCFMEO_04969,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_01927,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_02198,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_01595,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_05177,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_01726,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_03496,7.652399999999999,0.014,0.0,NULL
DAKCFMEO_03502,7.652399999999999,0.009,0.0,NULL
DAKCFMEO_02112,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_02722,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_00171,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_02721,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_01938,7.652399999999999,0.065,0.0,NULL
DAKCFMEO_04862,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_04204,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02804,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02152,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_03365,7.652399999999999,0.026,0.0,NULL
DAKCFMEO_03483,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_02093,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_03378,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_02906,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02114,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_02171,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_00212,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_03503,7.652399999999999,0.012,0.0,NULL
DAKCFMEO_02342,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_02396,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_02395,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_02276,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_02271,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_02316,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02797,7.652399999999999,0.041,0.0,NULL
DAKCFMEO_03233,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_00508,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_04554,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_01495,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_00132,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02028,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_01550,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_04871,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_04904,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_00758,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_00747,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_03605,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_01617,7.652399999999999,0.079,0.0,NULL
DAKCFMEO_04711,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_03142,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_01509,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02173,7.652399999999999,0.074,0.0,NULL
DAKCFMEO_02240,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_00096,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_05127,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03628,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_03269,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_02711,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_04269,7.652399999999999,0.027,0.0,NULL
DAKCFMEO_03668,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_01914,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_01918,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_03585,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_01928,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_01922,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_05151,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_04359,7.652399999999999,0.064,0.0,NULL
DAKCFMEO_01979,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_03157,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_02983,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_04867,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_05075,7.652399999999999,0.032,0.0,NULL
DAKCFMEO_03603,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_04779,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_00800,7.652399999999999,0.053,0.0,NULL
DAKCFMEO_05090,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_03128,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_00381,7.652399999999999,0.073,0.0,NULL
DAKCFMEO_01198,7.652399999999999,0.073,0.0,NULL
DAKCFMEO_03181,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_05002,7.652399999999999,0.035,0.0,NULL
DAKCFMEO_05001,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_05159,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_03509,7.652399999999999,0.005,0.0,NULL
DAKCFMEO_03513,7.652399999999999,0.006,0.0,NULL
DAKCFMEO_03507,7.652399999999999,0.007,0.0,NULL
DAKCFMEO_03506,7.652399999999999,0.009,0.0,NULL
DAKCFMEO_00641,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_05229,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_05130,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_00136,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_02922,7.652399999999999,0.05,0.0,NULL
DAKCFMEO_05016,7.652399999999999,0.038,0.0,NULL
DAKCFMEO_05063,7.652399999999999,0.028,0.0,NULL
DAKCFMEO_00633,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_00651,7.652399999999999,0.019,0.0,NULL
DAKCFMEO_02237,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_04199,7.652399999999999,0.043,0.0,NULL
DAKCFMEO_03401,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_03358,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_01818,7.652399999999999,0.047,0.0,NULL
DAKCFMEO_00898,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_02763,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_01528,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_04678,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_05242,7.652399999999999,0.059,0.0,NULL
DAKCFMEO_03246,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_02354,7.652399999999999,0.058,0.0,NULL
DAKCFMEO_03534,7.652399999999999,0.036,0.0,NULL
DAKCFMEO_00738,7.652399999999999,0.024,0.0,NULL
DAKCFMEO_04782,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_03504,7.652399999999999,0.014,0.0,NULL
DAKCFMEO_01948,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_00816,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_00736,7.652399999999999,0.04,0.0,NULL
DAKCFMEO_01949,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_02111,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_00657,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_01185,7.652399999999999,0.066,0.0,NULL
DAKCFMEO_01930,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_00230,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_02593,7.652399999999999,0.042,0.0,NULL
DAKCFMEO_02690,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03184,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_04092,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_01053,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_00289,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_00039,7.652399999999999,0.067,0.0,NULL
DAKCFMEO_00687,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_05262,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_01583,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_04915,7.652399999999999,0.048,0.0,NULL
DAKCFMEO_01305,7.652399999999999,0.075,0.0,NULL
DAKCFMEO_00227,7.652399999999999,0.051,0.0,NULL
DAKCFMEO_04567,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_05163,7.652399999999999,0.07,0.0,NULL
DAKCFMEO_04354,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_02743,7.652399999999999,0.033,0.0,NULL
DAKCFMEO_01048,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_03225,7.652399999999999,0.062,0.0,NULL
DAKCFMEO_00658,7.652399999999999,0.029,0.0,NULL
DAKCFMEO_02627,7.652399999999999,0.049,0.0,NULL
DAKCFMEO_00731,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_05114,7.652399999999999,0.024,0.0,NULL
DAKCFMEO_02384,7.652399999999999,0.046,0.0,NULL
DAKCFMEO_01532,7.652399999999999,0.031,0.0,NULL
DAKCFMEO_01808,7.652399999999999,0.034,0.0,NULL
DAKCFMEO_01974,7.652399999999999,0.044,0.0,NULL
DAKCFMEO_03735,7.652399999999999,0.057,0.0,NULL
DAKCFMEO_04506,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_02871,7.652399999999999,0.06,0.0,NULL
DAKCFMEO_03767,7.652399999999999,0.055,0.0,NULL
DAKCFMEO_00282,7.652399999999999,0.039,0.0,NULL
DAKCFMEO_01524,7.652399999999999,0.045,0.0,NULL
DAKCFMEO_01653,7.652399999999999,0.068,0.0,NULL
DAKCFMEO_02958,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_02820,7.652399999999999,0.063,0.0,NULL
DAKCFMEO_02738,7.652399999999999,0.037,0.0,NULL
DAKCFMEO_05186,7.652399999999999,0.054,0.0,NULL
DAKCFMEO_00081,7.652399999999999,0.047,0.0,NULL
